t,x,y,z,roll,pitch,yaw
6.526504278182983398e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.528565239906311035e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.530437755584716797e+01,9.077609075806974959e-02,2.593703697536263175e-01,7.860059185641651291e-01,-1.761423447581968276e+02,-8.629998614281779723e+00,8.897997691478695681e-02
6.532542300224304199e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.534010124206542969e+01,9.075333554599589181e-02,2.592135157071005502e-01,7.859774077463557163e-01,-1.761730393665171448e+02,-8.629008988282540926e+00,9.188937247660135255e-02
6.535298752784729004e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.537175035476684570e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.539177727699279785e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.540882706642150879e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.542391467094421387e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.544593620300292969e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.546394658088684082e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.548737096786499023e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.550786519050598145e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.552671933174133301e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.554781484603881836e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.556716918945312500e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.558598184585571289e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.560555887222290039e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.562450003623962402e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.564365768432617188e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.566536140441894531e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.568447709083557129e+01,9.072508083985757199e-02,2.591724967431142668e-01,7.859703540702336344e-01,-1.761884686109414702e+02,-8.620790004373029447e+00,1.077250970282248727e-01
6.569851446151733398e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.571777653694152832e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.573828601837158203e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.575716853141784668e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.577705335617065430e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.579739809036254883e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.581552147865295410e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.583706569671630859e+01,9.090015379526386607e-02,2.592246069101666883e-01,7.860086301260529318e-01,-1.761740775716853022e+02,-8.643727800109362036e+00,1.222531744497039469e-01
6.585681724548339844e+01,9.072445484719485198e-02,2.592246067822031597e-01,7.859737931186625559e-01,-1.761740301374979651e+02,-8.621748301391276570e+00,1.222459738293126541e-01
6.587181615829467773e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.589713215827941895e+01,9.090015379526386607e-02,2.592246069101666883e-01,7.860086301260529318e-01,-1.761740775716853022e+02,-8.643727800109362036e+00,1.222531744497039469e-01
6.591192579269409180e+01,9.067253011852037525e-02,2.593886571605760749e-01,7.859212384369954618e-01,-1.761575374380036578e+02,-8.606053905801063664e+00,9.549228826134384396e-02
6.592673444747924805e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.594548606872558594e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.596558547019958496e+01,9.072508083985757199e-02,2.591724967431142668e-01,7.859703540702336344e-01,-1.761884686109414702e+02,-8.620790004373029447e+00,1.077250970282248727e-01
6.598063445091247559e+01,9.095177737831570963e-02,2.593703698816625103e-01,7.860407753775263684e-01,-1.761423792852018835e+02,-8.651978136524144603e+00,8.898524507879088108e-02
6.600173735618591309e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.602267861366271973e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.603958630561828613e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.605519556999206543e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.607364177703857422e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.608909249305725098e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.610701990127563477e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.612851500511169434e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.615063953399658203e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.616706681251525879e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.618750810623168945e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.620086932182312012e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.622244524955749512e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.624031424522399902e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.625981950759887695e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.627578997611999512e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.629664158821105957e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.631505560874938965e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.633527493476867676e+01,9.095177737831570963e-02,2.593703698816625103e-01,7.860407753775263684e-01,-1.761423792852018835e+02,-8.651978136524144603e+00,8.898524507879088108e-02
6.635657095909118652e+01,9.075333554599589181e-02,2.592135157071005502e-01,7.859774077463557163e-01,-1.761730393665171448e+02,-8.629008988282540926e+00,9.188937247660135255e-02
6.637341189384460449e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.639397788047790527e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.640716934204101562e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.642866373062133789e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.644585061073303223e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.647023987770080566e+01,9.077609075806974959e-02,2.593703697536263175e-01,7.860059185641651291e-01,-1.761423447581968276e+02,-8.629998614281779723e+00,8.897997691478695681e-02
6.648716354370117188e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.650943279266357422e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.652376794815063477e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.653908371925354004e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.655817341804504395e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.657599020004272461e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.659649896621704102e+01,9.072508083985757199e-02,2.591724967431142668e-01,7.859703540702336344e-01,-1.761884686109414702e+02,-8.620790004373029447e+00,1.077250970282248727e-01
6.661510562896728516e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.663566136360168457e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.665487599372863770e+01,9.072445484719485198e-02,2.592246067822031597e-01,7.859737931186625559e-01,-1.761740301374979651e+02,-8.621748301391276570e+00,1.222459738293126541e-01
6.667845511436462402e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.669881367683410645e+01,9.084824923096859739e-02,2.593886572884663289e-01,7.859560555291226214e-01,-1.761575744896322249e+02,-8.628033424021495534e+00,9.549792042234732381e-02
6.671968841552734375e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.673731112480163574e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.675941967964172363e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.677606701850891113e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.679888582229614258e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.681822204589843750e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.684369373321533203e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.685802674293518066e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.687799119949340820e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.690333294868469238e+01,9.084824923096859739e-02,2.593886572884663289e-01,7.859560555291226214e-01,-1.761575744896322249e+02,-8.628033424021495534e+00,9.549792042234732381e-02
6.691463232040405273e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.693632197380065918e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.695421695709228516e+01,9.092841759330053120e-02,2.592656251022061320e-01,7.860157084434390429e-01,-1.761586442516774866e+02,-8.651950662006766990e+00,1.064165881081591963e-01
6.698061060905456543e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.699176955223083496e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.701023101806640625e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.703024482727050781e+01,9.072508083985757199e-02,2.591724967431142668e-01,7.859703540702336344e-01,-1.761884686109414702e+02,-8.620790004373029447e+00,1.077250970282248727e-01
6.705251860618591309e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.706985092163085938e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.708962440490722656e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.711046767234802246e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.712760806083679199e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.715378522872924805e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.716596841812133789e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.718582129478454590e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.720933890342712402e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.722510290145874023e+01,9.084824923096859739e-02,2.593886572884663289e-01,7.859560555291226214e-01,-1.761575744896322249e+02,-8.628033424021495534e+00,9.549792042234732381e-02
6.724515604972839355e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.725913810729980469e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.728017902374267578e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.730181908607482910e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.732025194168090820e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.733992314338684082e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.735947275161743164e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.737887525558471680e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.739869499206542969e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.741613197326660156e+01,9.072508083985757199e-02,2.591724967431142668e-01,7.859703540702336344e-01,-1.761884686109414702e+02,-8.620790004373029447e+00,1.077250970282248727e-01
6.743979787826538086e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.745765948295593262e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.747596859931945801e+01,9.084824923096859739e-02,2.593886572884663289e-01,7.859560555291226214e-01,-1.761575744896322249e+02,-8.628033424021495534e+00,9.549792042234732381e-02
6.749633526802062988e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.751024055480957031e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.752607297897338867e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.754305601119995117e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.756484365463256836e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.758499455451965332e+01,9.075333554599589181e-02,2.592135157071005502e-01,7.859774077463557163e-01,-1.761730393665171448e+02,-8.629008988282540926e+00,9.188937247660135255e-02
6.760579323768615723e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.762498354911804199e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.764381742477416992e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.765795040130615234e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.767887210845947266e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.769012641906738281e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.770921897888183594e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.772832751274108887e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.774949550628662109e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.776690983772277832e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.778978776931762695e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.780998134613037109e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.782318162918090820e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.784554314613342285e+01,9.095177737831570963e-02,2.593703698816625103e-01,7.860407753775263684e-01,-1.761423792852018835e+02,-8.651978136524144603e+00,8.898524507879088108e-02
6.785877180099487305e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.788187217712402344e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.789743971824645996e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.792000389099121094e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.793872976303100586e+01,9.090078110722620008e-02,2.591724968710786836e-01,7.860051913180173822e-01,-1.761885104106046924e+02,-8.642769514270934650e+00,1.077314512137514113e-01
6.795716691017150879e+01,9.077669131186225093e-02,2.593182612983489510e-01,7.860024510984465751e-01,-1.761567811985431149e+02,-8.629032377640143636e+00,7.445932134847486894e-02
6.797749543190002441e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.799850273132324219e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.801644444465637207e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.803258085250854492e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.804700851440429688e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.806493926048278809e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.808421349525451660e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.810460042953491211e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.811675906181335449e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.813141322135925293e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
6.815145015716552734e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.817171216011047363e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.819553589820861816e+01,9.077609075806974959e-02,2.593703697536263175e-01,7.860059185641651291e-01,-1.761423447581968276e+02,-8.629998614281779723e+00,8.897997691478695681e-02
6.821002960205078125e+01,9.074842587484788226e-02,2.592772517087647555e-01,7.859953859158705924e-01,-1.761722108037783414e+02,-8.620817836718716265e+00,9.029740519313672609e-02
6.823103594779968262e+01,9.092350285402064913e-02,2.593293610709848651e-01,7.860336855497882524e-01,-1.761578129684346834e+02,-8.643759719444265244e+00,1.048241931308029895e-01
6.824708414077758789e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.826486825942993164e+01,9.092411653774767899e-02,2.592772518367619794e-01,7.860302321173292528e-01,-1.761722458411321668e+02,-8.642797358170357214e+00,9.030274448274544508e-02
6.828324913978576660e+01,9.092903310532833572e-02,2.592135158351047686e-01,7.860122558325631781e-01,-1.761730750223632356e+02,-8.650988508763195028e+00,9.189480963180371442e-02
6.830490207672119141e+01,9.095237926231103387e-02,2.593182614263859764e-01,7.860373081424446573e-01,-1.761568100910130283e+02,-8.651011907827832914e+00,7.446374248329472312e-02
